topo_num,flow_num,target,label,prediction,rel_err
87,22,p75,129.03697,97.03356,0.24801737
87,23,p75,221.78773,178.85854,0.19355983
87,24,p75,121.78798,149.59808,0.2283485
87,25,p75,108.42501,172.27165,0.58885527
87,26,p75,122.074974,91.08558,0.2538554
87,27,p75,100.63801,81.798386,0.18720186
87,28,p75,354.31204,300.6423,0.1514759
87,29,p75,267.916,228.39453,0.14751434
87,0,p95,212.02563,227.68706,0.07386565
87,1,p95,134.71301,127.64339,0.052479148
87,2,p95,129.72502,118.20312,0.088817894
87,3,p95,264.04996,273.94498,0.037474036
87,4,p95,144.71008,193.06807,0.33417153
87,5,p95,191.75,177.65622,0.07350081
87,6,p95,370.187,254.86491,0.3115239
87,7,p95,233.41202,304.97928,0.30661345
87,8,p95,193.98999,178.85365,0.078026354
87,9,p95,130.37503,118.32863,0.09239805
87,10,p95,130.00002,118.04227,0.09198266
87,11,p95,413.46204,278.09073,0.32740927
87,12,p95,345.59995,231.49213,0.33017313
87,13,p95,441.925,259.0118,0.41390097
87,14,p95,227.93799,270.60706,0.1871959
87,15,p95,190.06197,178.81627,0.059168577
87,16,p95,139.16476,154.75214,0.112006545
87,17,p95,295.66104,119.91765,0.5944084
87,18,p95,419.38785,318.09326,0.24152964
87,19,p95,424.61166,318.74802,0.24931872
87,20,p95,388.51334,278.34384,0.28356683
87,21,p95,149.97499,118.372856,0.21071601
87,22,p95,165.03796,135.94815,0.17626137
87,23,p95,346.08734,233.57985,0.3250841
87,24,p95,170.337,200.47716,0.17694426
87,25,p95,146.63399,228.85123,0.56069696
87,26,p95,156.87503,125.26221,0.20151597
87,27,p95,149.21503,118.172775,0.20803702
87,28,p95,485.5707,366.5486,0.24511796
87,29,p95,393.34314,289.528,0.2639302
87,0,p99,248.54375,277.8404,0.11787319
87,1,p99,160.8,149.96173,0.067402184
87,2,p99,153.65146,149.58739,0.026449919
87,3,p99,304.385,328.72067,0.07995021
87,4,p99,176.06686,234.392,0.331267
87,5,p99,227.62502,220.21132,0.032569766
87,6,p99,445.83783,303.398,0.319488
87,7,p99,262.28796,342.0962,0.30427718
87,8,p99,230.38295,221.16682,0.04000348
87,9,p99,155.12079,149.62344,0.035439134
87,10,p99,153.7647,149.43,0.028190494
87,11,p99,494.13275,333.3439,0.32539606
87,12,p99,416.4558,282.26944,0.32221037
87,13,p99,522.125,308.34998,0.40943265
87,14,p99,257.22495,303.57037,0.18017471
87,15,p99,225.71552,221.19426,0.020030797
87,16,p99,164.6,184.41113,0.12035918
87,17,p99,368.54602,151.57788,0.5887138
87,18,p99,495.05463,375.43936,0.24162036
87,19,p99,499.25238,375.90707,0.24706
87,20,p99,460.7456,333.5086,0.27615458
87,21,p99,180.4044,149.72424,0.17006326
87,22,p99,191.99998,157.88196,0.17769808
87,23,p99,418.9769,283.9413,0.3222984
87,24,p99,214.16006,237.48013,0.10889089
87,25,p99,175.82498,268.37735,0.5263891
87,26,p99,183.163,145.17892,0.2073785
87,27,p99,180.68298,149.48811,0.17264974
87,28,p99,565.52515,423.19543,0.2516771
87,29,p99,470.29877,343.64157,0.2693122
87,0,p99.9,290.55664,318.60645,0.096538186
87,1,p99.9,191.08946,182.73013,0.043745637
87,2,p99.9,179.36009,181.84532,0.013856053
87,3,p99.9,353.6167,371.0922,0.049419284
87,4,p99.9,213.61444,273.98404,0.28261006
87,5,p99.9,268.1777,257.6644,0.03920275
87,6,p99.9,552.19604,343.2369,0.37841475
87,7,p99.9,298.63705,387.8295,0.29866505
87,8,p99.9,270.97305,258.81216,0.044878602
87,9,p99.9,180.43953,181.95494,0.008398414
87,10,p99.9,177.38869,181.6868,0.024229884
87,11,p99.9,573.464,376.8974,0.34277058
87,12,p99.9,487.70502,324.22238,0.335208
87,13,p99.9,614.39075,349.35165,0.43138522
87,14,p99.9,295.38705,349.34143,0.18265653
87,15,p99.9,266.23492,258.93695,0.027411759
87,16,p99.9,199.17917,223.75253,0.12337315
87,17,p99.9,437.28217,184.63947,0.5777567
87,18,p99.9,565.2853,420.36258,0.2563709
87,19,p99.9,567.72205,420.85492,0.25869548
87,20,p99.9,537.2907,376.97635,0.2983755
87,21,p99.9,207.97559,182.01593,0.12482071
87,22,p99.9,223.76305,192.56006,0.13944656
87,23,p99.9,495.75977,326.3244,0.3417691
87,24,p99.9,272.86755,279.33835,0.023714066
87,25,p99.9,206.02864,314.59592,0.5269524
87,26,p99.9,211.97496,175.49393,0.17210066
87,27,p99.9,209.79395,181.78743,0.13349533
87,28,p99.9,644.54395,469.81567,0.27108824
87,29,p99.9,545.8885,389.03412,0.28733772
87,0,p99.99,324.17493,360.7911,0.112951875
87,1,p99.99,221.62506,218.16415,0.015616059
87,2,p99.99,200.59563,218.02846,0.08690536
87,3,p99.99,392.5666,412.81232,0.05157268
87,4,p99.99,252.90076,314.78665,0.24470425
87,5,p99.99,309.85706,298.11743,0.037887216
87,6,p99.99,672.71124,380.04803,0.43505025
87,7,p99.99,334.41248,424.8963,0.27057552
87,8,p99.99,307.6174,299.16742,0.027469099
87,9,p99.99,201.25587,218.07776,0.08358455
87,10,p99.99,198.62004,217.8965,0.09705198
87,11,p99.99,642.4133,419.4205,0.34711736
87,12,p99.99,536.4538,367.3065,0.31530637
87,13,p99.99,707.3459,386.81793,0.45314175
87,14,p99.99,328.788,388.7995,0.18252337
87,15,p99.99,301.52213,299.4587,0.0068433285
87,16,p99.99,231.04236,263.18604,0.13912463
87,17,p99.99,495.51038,221.57133,0.5528422
87,18,p99.99,625.64996,461.8237,0.2618497
87,19,p99.99,610.4814,462.13724,0.24299538
87,20,p99.99,594.55225,419.31488,0.29473835
87,21,p99.99,228.96602,218.16614,0.047168076
87,22,p99.99,256.95,228.6768,0.11003387
87,23,p99.99,553.7191,369.3259,0.3330086
87,24,p99.99,329.20215,320.90692,0.025197983
87,25,p99.99,238.2808,358.7224,0.50546074
87,26,p99.99,239.16486,208.84323,0.12678128
87,27,p99.99,251.60115,217.92538,0.1338458
87,28,p99.99,704.436,509.0557,0.27735704
87,29,p99.99,597.2114,432.10083,0.27646923
87,0,p99.999,345.68457,478.8348,0.38517845
87,1,p99.999,261.48956,265.1607,0.014039397
87,2,p99.999,251.69064,270.46564,0.07459557
87,3,p99.999,415.6635,558.60406,0.3438853
87,4,p99.999,654.35754,409.49258,0.37420666
87,5,p99.999,348.8997,385.62036,0.10524702
87,6,p99.999,822.1195,502.10287,0.38925803
87,7,p99.999,377.1862,563.48004,0.49390423
87,8,p99.999,332.3914,387.01974,0.16434944
87,9,p99.999,292.35406,270.4329,0.07498157
87,10,p99.999,267.34418,270.2242,0.010772705
87,11,p99.999,683.5723,568.2465,0.16871047
87,12,p99.999,624.23737,488.21542,0.21790099
87,13,p99.999,795.1732,512.3913,0.35562307
87,14,p99.999,367.19043,508.25058,0.38416076
87,15,p99.999,334.65872,387.34756,0.15744054
87,16,p99.999,266.07578,332.27838,0.24881113
87,17,p99.999,524.4635,275.01907,0.4756183
87,18,p99.999,729.91724,634.27966,0.13102525
87,19,p99.999,706.3751,634.8406,0.1012699
87,20,p99.999,650.5327,568.2085,0.12654895
87,21,p99.999,248.16232,270.65067,0.090619445
87,22,p99.999,294.0812,279.4623,0.049710393
87,23,p99.999,597.20233,491.08093,0.17769754
87,24,p99.999,387.0094,411.2749,0.06270003
87,25,p99.999,267.8452,471.59482,0.76069903
87,26,p99.999,275.84836,252.29059,0.08540118
87,27,p99.999,275.08374,270.2281,0.017651558
87,28,p99.999,729.5886,708.9985,0.028221607
87,29,p99.999,658.93274,586.91626,0.10929263
4,0,mean,1062.0991,158.48631,0.8507801
4,1,mean,936.9481,134.7747,0.85615563
4,2,mean,913.0066,71.47241,0.9217175
4,3,mean,479.35327,213.08049,0.5554834
4,4,mean,438.22086,236.15236,0.46111107
4,5,mean,126.65762,159.9689,0.2630025
4,6,mean,533.6278,183.42374,0.65627027
4,7,mean,126.24752,158.35487,0.25432062
4,8,mean,393.8747,142.16971,0.63904834
4,9,mean,425.4582,173.89096,0.59128547
4,10,mean,185.71399,158.93335,0.14420366
4,11,mean,345.80627,169.58661,0.50959074
4,12,mean,343.74496,168.85562,0.5087764
4,13,mean,1053.8889,160.63528,0.8475785
4,14,mean,342.0255,167.5137,0.5102304
4,15,mean,103.940865,81.17951,0.21898365
4,16,mean,164.12178,78.25115,0.5232129
4,17,mean,556.4458,238.84705,0.5707631
4,18,mean,501.42972,256.24484,0.4889716
4,19,mean,95.14151,105.73988,0.111395836
4,20,mean,124.85365,157.76039,0.26356244
4,21,mean,285.8917,197.63457,0.30870825
4,22,mean,124.40766,157.73134,0.26785874
4,23,mean,127.45343,107.064964,0.15996796
4,24,mean,552.4995,238.94244,0.5675246
4,25,mean,500.40155,198.52042,0.6032778
4,26,mean,536.431,182.27339,0.66021097
4,27,mean,185.31839,157.6506,0.14929867
4,28,mean,478.17078,213.7641,0.5529545
4,29,mean,369.54633,202.75803,0.45133257
4,0,min,35.425,43.35953,0.22398114
4,1,min,16.850002,21.102526,0.25237525
4,2,min,18.425,19.97626,0.08419323
4,3,min,68.825005,62.108864,0.09758288
4,4,min,54.899998,55.073555,0.0031613111
4,5,min,29.325,35.729134,0.21838474
4,6,min,69.81199,57.09369,0.18217933
4,7,min,28.725,36.290306,0.26337004
4,8,min,50.425003,41.015656,0.1866008
4,9,min,54.28801,46.394543,0.14539981
4,10,min,32.688,43.510242,0.33107698
4,11,min,43.963,45.72717,0.04012847
4,12,min,41.613,45.62445,0.09639895
4,13,min,31.537006,43.530693,0.38030517
4,14,min,40.225002,45.54927,0.13236213
4,15,min,22.413002,21.122232,0.057590187
4,16,min,21.611998,17.37247,0.19616544
4,17,min,86.25001,74.52267,0.13596916
4,18,min,74.59999,78.866295,0.057189107
4,19,min,15.438002,18.568007,0.20274675
4,20,min,29.274996,36.600388,0.25022686
4,21,min,34.4,49.8631,0.44950855
4,22,min,28.325,36.607677,0.29241574
4,23,min,21.45,18.534433,0.13592386
4,24,min,81.18801,74.38163,0.08383483
4,25,min,43.099995,49.63588,0.1516447
4,26,min,66.92501,56.89602,0.14985418
4,27,min,32.937,43.259182,0.3133917
4,28,min,62.286995,62.07748,0.003363669
4,29,min,49.412,49.46006,0.0009726286
4,0,p25,123.80002,121.25347,0.020569861
4,1,p25,73.6,101.25459,0.37574184
4,2,p25,51.15,50.95556,0.0038014054
4,3,p25,226.09996,169.39848,0.25078058
4,4,p25,216.95006,197.54279,0.08945501
4,5,p25,88.56201,126.32303,0.42637944
4,6,p25,276.53748,143.79913,0.48000127
4,7,p25,88.03801,124.94202,0.41918266
4,8,p25,171.72496,107.480835,0.37411058
4,9,p25,203.91302,142.21402,0.3025751
4,10,p25,91.46301,121.54063,0.32885003
4,11,p25,138.22502,130.77455,0.053901017
4,12,p25,139.13103,129.96523,0.06587893
4,13,p25,122.575005,123.13813,0.0045940876
4,14,p25,139.425,128.81703,0.07608372
4,15,p25,65.91302,57.663734,0.12515408
4,16,p25,98.82501,56.14647,0.43185973
4,17,p25,300.53702,194.28403,0.35354376
4,18,p25,246.25304,210.54521,0.14500463
4,19,p25,54.84999,77.08445,0.40536857
4,20,p25,86.475006,124.41549,0.43874502
4,21,p25,84.413,154.30428,0.8279681
4,22,p25,85.95002,124.43457,0.44775498
4,23,p25,96.075,79.394035,0.1736244
4,24,p25,294.64343,194.49542,0.3398956
4,25,p25,257.04352,155.10458,0.39658242
4,26,p25,279.56302,142.81474,0.4891501
4,27,p25,90.88798,120.55211,0.3263812
4,28,p25,224.91199,169.91393,0.24453151
4,29,p25,166.28795,168.22592,0.011654377
4,0,p50,298.27505,148.4648,0.50225544
4,1,p50,119.512985,125.2577,0.04806769
4,2,p50,88.47502,65.56842,0.2589047
4,3,p50,385.24353,202.31575,0.4748367
4,4,p50,326.37497,240.11003,0.2643124
4,5,p50,112.31198,156.09908,0.38987017
4,6,p50,448.30002,173.10124,0.6138719
4,7,p50,111.88799,154.72786,0.38288176
4,8,p50,281.5565,132.17207,0.5305664
4,9,p50,313.25,175.93843,0.43834502
4,10,p50,135.62503,148.65965,0.09610784
4,11,p50,207.31299,159.2357,0.23190677
4,12,p50,206.70003,158.12631,0.2349962
4,13,p50,293.975,150.94586,0.48653507
4,14,p50,204.94998,156.62096,0.23580885
4,15,p50,88.949974,74.08334,0.16713476
4,16,p50,147.45003,72.11896,0.5108922
4,17,p50,474.38156,229.29752,0.51663905
4,18,p50,409.5875,246.8917,0.39721864
4,19,p50,81.27498,96.78081,0.19078231
4,20,p50,110.63799,154.17801,0.39353585
4,21,p50,138.294,185.00157,0.33774102
4,22,p50,110.262,154.26614,0.39908707
4,23,p50,124.661995,99.30761,0.20338506
4,24,p50,468.13803,229.85925,0.50899255
4,25,p50,395.68796,186.37979,0.5289728
4,26,p50,455.8379,172.08188,0.62249327
4,27,p50,135.825,147.60188,0.08670628
4,28,p50,386.40005,203.01643,0.47459525
4,29,p50,232.02498,205.83623,0.112870395
4,0,p75,2327.8748,185.17258,0.92045426
4,1,p75,2208.6125,153.27979,0.9305991
4,2,p75,2180.7134,85.85008,0.9606321
4,3,p75,678.3969,246.30855,0.6369256
4,4,p75,620.3999,271.051,0.5631028
4,5,p75,152.72499,185.6855,0.21581614
4,6,p75,738.738,213.75919,0.71064276
4,7,p75,152.38797,184.30902,0.2094723
4,8,p75,574.49054,167.01591,0.70927995
4,9,p75,606.3689,203.5566,0.66430235
4,10,p75,246.32497,185.61305,0.24647081
4,11,p75,527.9619,197.2342,0.6264234
4,12,p75,521.30597,196.39857,0.6232566
4,13,p75,2323.225,187.65053,0.91922843
4,14,p75,514.71185,194.8472,0.6214441
4,15,p75,128.90002,97.117226,0.2465694
4,16,p75,213.22499,93.24084,0.5627115
4,17,p75,762.3876,275.17026,0.63906777
4,18,p75,698.2033,293.7076,0.57933795
4,19,p75,123.41299,122.55562,0.0069471598
4,20,p75,151.22499,183.83813,0.21565974
4,21,p75,457.1717,226.87239,0.50374794
4,22,p75,150.788,183.82738,0.21911144
4,23,p75,154.98701,123.72833,0.20168579
4,24,p75,756.80597,275.4274,0.636066
4,25,p75,702.78156,228.04163,0.67551565
4,26,p75,742.813,212.58923,0.7138052
4,27,p75,246.66519,184.23978,0.2530775
4,28,p75,677.77515,247.1185,0.63539755
4,29,p75,544.3001,234.5247,0.5691261
4,0,p95,2738.4753,245.88416,0.9102113
4,1,p95,2556.1003,207.4339,0.9188475
4,2,p95,2530.5376,122.75514,0.95149046
4,3,p95,1089.1011,314.89435,0.71086764
4,4,p95,1015.0632,338.44003,0.6665823
4,5,p95,235.53798,242.30032,0.028710246
4,6,p95,1149.0626,277.33786,0.75863993
4,7,p95,235.55963,241.053,0.023320436
4,8,p95,968.3974,224.27797,0.76840293
4,9,p95,999.8997,259.5845,0.74038947
4,10,p95,463.85498,246.47241,0.46864337
4,11,p95,911.4032,259.88528,0.7148515
4,12,p95,906.36255,259.00833,0.71423316
4,13,p95,2728.5017,248.91016,0.908774
4,14,p95,907.7131,257.11847,0.71674037
4,15,p95,213.42499,138.9586,0.3489113
4,16,p95,327.82324,132.39616,0.5961355
4,17,p95,1163.3002,344.53,0.70383394
4,18,p95,1102.4512,364.22464,0.6696229
4,19,p95,201.22502,170.03268,0.15501219
4,20,p95,234.36305,240.68796,0.026987672
4,21,p95,842.7924,294.5173,0.65054584
4,22,p95,233.93694,240.63959,0.028651476
4,23,p95,201.69998,169.04015,0.16192287
4,24,p95,1166.1656,344.76172,0.704363
4,25,p95,1111.3162,295.98914,0.7336589
4,26,p95,1146.2998,275.97366,0.75924826
4,27,p95,464.59683,244.74065,0.47321928
4,28,p95,1079.4353,315.9617,0.7072898
4,29,p95,933.1373,294.48926,0.6844095
4,0,p99,2986.7175,286.60504,0.9040401
4,1,p99,2745.9875,221.18886,0.91945016
4,2,p99,2716.1274,154.28334,0.9431973
4,3,p99,1308.2826,361.5382,0.7236544
4,4,p99,1211.5248,368.98682,0.695436
4,5,p99,284.2318,271.74524,0.043930948
4,6,p99,1379.6615,327.71707,0.7624656
4,7,p99,284.52505,271.8195,0.044655323
4,8,p99,1174.1229,267.486,0.7721823
4,9,p99,1195.1748,299.19778,0.7496619
4,10,p99,579.7206,287.19785,0.50459266
4,11,p99,1093.099,299.88052,0.7256602
4,12,p99,1092.8136,299.2545,0.7261615
4,13,p99,2969.6106,289.0423,0.90266657
4,14,p99,1092.8673,297.7109,0.72758734
4,15,p99,259.6167,170.42314,0.3435586
4,16,p99,420.13705,158.54366,0.6226382
4,17,p99,1399.3724,396.46295,0.7166852
4,18,p99,1324.9598,414.75595,0.68696713
4,19,p99,248.79994,189.76582,0.23727548
4,20,p99,283.113,272.07108,0.039001822
4,21,p99,1032.1328,330.88867,0.6794127
4,22,p99,283.25,272.03488,0.03959441
4,23,p99,236.36299,187.03561,0.20869333
4,24,p99,1394.1857,396.62216,0.715517
4,25,p99,1355.9775,331.85925,0.755262
4,26,p99,1376.6503,326.63217,0.7627341
4,27,p99,581.50635,285.6487,0.508778
4,28,p99,1291.5237,362.38623,0.71941185
4,29,p99,1116.4628,328.1819,0.70605206
4,0,p99.9,3247.1697,335.93387,0.89654565
4,1,p99.9,2911.4746,267.04364,0.9082789
4,2,p99.9,2882.8796,186.48859,0.9353117
4,3,p99.9,1518.8616,414.4472,0.72713304
4,4,p99.9,1411.0624,421.54425,0.7012575
4,5,p99.9,332.9124,318.2794,0.04395461
4,6,p99.9,1601.1515,376.79453,0.76467276
4,7,p99.9,333.29303,318.43137,0.044590354
4,8,p99.9,1372.2803,314.166,0.7710628
4,9,p99.9,1395.5848,343.463,0.75389314
4,10,p99.9,690.43536,336.56476,0.5125326
4,11,p99.9,1255.1749,350.28055,0.72093093
4,12,p99.9,1281.976,349.65698,0.7272515
4,13,p99.9,3203.0205,338.89142,0.8941963
4,14,p99.9,1264.9083,347.7422,0.7250851
4,15,p99.9,308.91724,207.33861,0.32882148
4,16,p99.9,541.9339,193.44684,0.6430435
4,17,p99.9,1617.2716,447.7735,0.72313035
4,18,p99.9,1541.2507,466.1865,0.69752717
4,19,p99.9,296.31204,231.2901,0.21943742
4,20,p99.9,331.69055,318.73462,0.039060295
4,21,p99.9,1198.357,384.29584,0.6793144
4,22,p99.9,332.9,318.68082,0.042713046
4,23,p99.9,279.83795,226.41875,0.19089335
4,24,p99.9,1611.243,448.09628,0.721894
4,25,p99.9,1629.9708,385.8177,0.7632978
4,26,p99.9,1614.9111,375.66452,0.7673776
4,27,p99.9,690.3415,334.80405,0.5150168
4,28,p99.9,1511.2181,415.60233,0.7249885
4,29,p99.9,1288.1555,375.40344,0.70857286
4,0,p99.99,3408.7285,382.09195,0.8879078
4,1,p99.99,2978.5852,306.18594,0.8972042
4,2,p99.99,2940.3198,223.63274,0.9239427
4,3,p99.99,1653.8129,460.42972,0.72159505
4,4,p99.99,1562.288,458.76974,0.7063475
4,5,p99.99,379.76956,359.23254,0.054077566
4,6,p99.99,1747.6912,423.72855,0.7575495
4,7,p99.99,381.07092,359.5615,0.056444705
4,8,p99.99,1584.377,360.72296,0.77232504
4,9,p99.99,1554.4226,383.75534,0.7531203
4,10,p99.99,782.9728,382.65027,0.5112853
4,11,p99.99,1385.1816,395.75793,0.7142917
4,12,p99.99,1383.7876,395.4692,0.71421254
4,13,p99.99,3367.693,384.81888,0.8857322
4,14,p99.99,1379.2225,393.55322,0.71465576
4,15,p99.99,414.2422,247.05228,0.40360427
4,16,p99.99,651.8501,231.9108,0.6442268
4,17,p99.99,1785.7292,492.4489,0.7242309
4,18,p99.99,1674.8577,509.05765,0.69605917
4,19,p99.99,338.87503,271.24176,0.19958174
4,20,p99.99,380.15308,359.95575,0.053129435
4,21,p99.99,1299.8907,429.99347,0.669208
4,22,p99.99,382.15167,359.8661,0.058316052
4,23,p99.99,335.45,263.72574,0.2138151
4,24,p99.99,1779.7983,492.94257,0.7230346
4,25,p99.99,1923.2593,431.73236,0.77552044
4,26,p99.99,1778.2095,422.919,0.7621658
4,27,p99.99,791.94366,381.06,0.5188294
4,28,p99.99,1663.6978,461.66528,0.7225065
4,29,p99.99,1403.3606,413.32727,0.7054732
4,0,p99.999,3590.9104,505.39008,0.85925853
4,1,p99.999,3079.568,386.83087,0.874388
4,2,p99.999,3036.1643,277.81848,0.90849686
4,3,p99.999,1767.2042,626.2608,0.6456206
4,4,p99.999,1716.4781,614.6088,0.6419361
4,5,p99.999,514.4845,464.9293,0.09632009
4,6,p99.999,1846.687,570.82367,0.6908931
4,7,p99.999,483.59586,465.8059,0.036786795
4,8,p99.999,1664.0194,474.20685,0.7150233
4,9,p99.999,1691.1405,502.11652,0.70309
4,10,p99.999,832.0822,506.489,0.3912993
4,11,p99.999,1447.0438,526.7395,0.63598925
4,12,p99.999,1670.0555,526.2375,0.6848982
4,13,p99.999,3543.874,509.23572,0.85630536
4,14,p99.999,1425.7434,523.6468,0.6327202
4,15,p99.999,2223.0286,309.43237,0.8608059
4,16,p99.999,809.22955,284.2412,0.64875084
4,17,p99.999,1913.418,677.9998,0.6456604
4,18,p99.999,1779.4188,705.3602,0.60360074
4,19,p99.999,623.10254,337.27145,0.4587224
4,20,p99.999,507.93985,466.60635,0.081374764
4,21,p99.999,1381.298,578.61346,0.58110887
4,22,p99.999,867.3215,466.4385,0.46220803
4,23,p99.999,426.99997,327.46,0.23311472
4,24,p99.999,1871.388,678.20966,0.63759005
4,25,p99.999,2089.8494,580.3828,0.72228485
4,26,p99.999,1843.7018,569.233,0.6912554
4,27,p99.999,894.9165,503.8341,0.43700433
4,28,p99.999,2222.2717,627.90497,0.71744907
4,29,p99.999,1527.9127,546.1705,0.6425382
2,0,mean,79.67218,100.064255,0.25594974
2,1,mean,81.71066,133.78279,0.6372746
2,2,mean,82.010475,66.05908,0.19450432
2,3,mean,48.94834,62.60726,0.2790476
2,4,mean,136.4913,171.5218,0.2566501
2,5,mean,60.28735,56.176426,0.068188846
2,6,mean,82.088684,66.19044,0.19367158
2,7,mean,54.905144,58.052326,0.057320356
2,8,mean,91.195816,73.98717,0.18869996
2,9,mean,63.958466,101.7117,0.5902773
2,10,mean,61.97113,52.990616,0.14491451
2,11,mean,50.572224,62.400475,0.23388827
2,12,mean,122.25716,159.71733,0.3064047
2,13,mean,132.07635,168.29404,0.27421772
2,14,mean,45.128307,61.33256,0.35907078
2,15,mean,113.54708,112.057625,0.013117492
2,16,mean,50.490837,62.51119,0.23807001
2,17,mean,124.10323,141.24446,0.13812077
2,18,mean,73.549324,69.08115,0.060750782
2,19,mean,95.66361,112.4625,0.17560375
2,20,mean,68.06228,101.6041,0.49281073
2,21,mean,67.1309,102.32273,0.524227
2,22,mean,97.73591,112.32782,0.14929938
2,23,mean,73.8057,103.331215,0.40004385
2,24,mean,135.76544,171.04427,0.25985134
